source,date,new_cases,deaths,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99
https://coronavirus.bg/bg/news/658,19-10-2020,395,18,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,5,0,1,0,0
https://coronavirus.bg/bg/news/657,18-10-2020,603,10,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,2,0,0
https://coronavirus.bg/bg/news/656,17-10-2020,998,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,4,1,0,0
https://coronavirus.bg/bg/news/653,16-10-2020,914,15,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,3,3,1,0,0
https://coronavirus.bg/bg/news/652,15-10-2020,819,6,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0
https://coronavirus.bg/bg/news/645,14-10-2020,785,8,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,2,0,0,0
https://coronavirus.bg/bg/news/634,11-10-2020,448,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
https://coronavirus.bg/bg/news/636,13-10-2020,587,23,0,0,0,0,0,0,0,1,0,1,0,1,3,2,1,5,6,2,1,0
https://coronavirus.bg/bg/news/633,10-10-2020,612,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,0,0
https://coronavirus.bg/bg/news/632,09-10-2020,516,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0
https://coronavirus.bg/bg/news/627,08-10-2020,437,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,1,0,0
https://coronavirus.bg/bg/news/635,12-10-2020,83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/622,07-10-2020,436,8,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,2,0,0,0,0
https://coronavirus.bg/bg/news/620,06-10-2020,283,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0
https://coronavirus.bg/bg/news/613,04-10-2020,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/615,05-10-2020,69,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
https://coronavirus.bg/bg/news/612,03-10-2020,240,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0
https://coronavirus.bg/bg/news/609,02-10-2020,263,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,0,0,0
https://coronavirus.bg/bg/news/605,01-10-2020,286,12,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,2,0,1,1
https://coronavirus.bg/bg/news/598,30-09-2020,276,6,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0
https://coronavirus.bg/bg/news/597,29-09-2020,216,11,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,1,1,0,0
https://coronavirus.bg/bg/news/596,28-09-2020,58,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,0,0
https://coronavirus.bg/bg/news/590,24-09-2020,160,12,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,4,0,0,2,0
https://coronavirus.bg/bg/news/593,26-09-2020,255,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
https://coronavirus.bg/bg/news/591,25-09-2020,290,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,0
https://coronavirus.bg/bg/news/582,21-09-2020,44,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
https://coronavirus.bg/bg/news/581,20-09-2020,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
https://coronavirus.bg/bg/news/586,23-09-2020,109,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/584,22-09-2020,151,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
https://coronavirus.bg/bg/news/580,19-09-2020,189,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
https://coronavirus.bg/bg/news/579,18-09-2020,154,10,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,1,0,0,0
https://coronavirus.bg/bg/news/578,17-09-2020,174,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
https://coronavirus.bg/bg/news/563,12-09-2020,201,7,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0
https://coronavirus.bg/bg/news/569,16-09-2020,155,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0
https://coronavirus.bg/bg/news/567,15-09-2020,143,9,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0,0,0
https://coronavirus.bg/bg/news/566,14-09-2020,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
https://coronavirus.bg/bg/news/559,10-09-2020,122,10,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,4,1,1,0
https://coronavirus.bg/bg/news/564,13-09-2020,92,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
https://coronavirus.bg/bg/news/561,10-09-2020,122,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,1,1,0
https://coronavirus.bg/bg/news/562,11-09-2020,163,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
https://coronavirus.bg/bg/news/552,04-09-2020,158,10,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,2,1,0,0
https://coronavirus.bg/bg/news/551,03-09-2020,163,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
https://coronavirus.bg/bg/news/558,09-09-2020,167,15,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,2,0,0
https://coronavirus.bg/bg/news/557,08-09-2020,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://coronavirus.bg/bg/news/556,07-09-2020,39,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0
https://coronavirus.bg/bg/news/554,05-09-2020,179,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,0
https://coronavirus.bg/bg/news/555,06-09-2020,96,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
https://coronavirus.bg/bg/news/545,02-09-2020,188,13,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,3,1,0,0
https://coronavirus.bg/bg/news/541,01-09-2020,76,16,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,5,0,2,0,0
https://coronavirus.bg/bg/news/535,31-08-2020,26,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,1,0,0,0
https://coronavirus.bg/bg/news/534,30-08-2020,99,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://coronavirus.bg/bg/news/531,29-08-2020,157,9,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,1,0,0
https://coronavirus.bg/bg/news/529,28-08-2020,157,8,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0
https://coronavirus.bg/bg/news/525,27-08-2020,162,14,0,0,0,0,0,0,0,0,1,0,0,2,0,3,2,1,2,0,2,1
https://coronavirus.bg/bg/news/514,22-08-2020,169,7,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,0
https://coronavirus.bg/bg/news/521,26-08-2020,203,9,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,0,0,0
https://coronavirus.bg/bg/news/518,25-08-2020,99,18,0,0,0,0,0,0,0,0,0,1,0,2,3,1,2,3,5,1,0,0
https://coronavirus.bg/bg/news/517,24-08-2020,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/513,21-08-2020,142,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0
https://coronavirus.bg/bg/news/516,23-08-2020,96,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0
https://coronavirus.bg/bg/news/509,19-08-2020,169,7,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,1,0,0
https://coronavirus.bg/bg/news/505,16-08-2020,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
https://coronavirus.bg/bg/news/512,20-08-2020,151,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,1,0
https://coronavirus.bg/bg/news/508,18-08-2020,135,14,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,4,1,0,1,0
https://coronavirus.bg/bg/news/506,17-08-2020,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
https://coronavirus.bg/bg/news/499,13-08-2020,171,11,0,0,0,0,0,0,0,1,0,0,1,1,3,0,1,3,0,0,1,0
https://coronavirus.bg/bg/news/503,15-08-2020,174,8,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,2,0,0
https://coronavirus.bg/bg/news/501,14-08-2020,176,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/494,11-08-2020,116,12,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,2,1,0,0
https://coronavirus.bg/bg/news/492,10-08-2020,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
https://coronavirus.bg/bg/news/490,09-08-2020,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
https://coronavirus.bg/bg/news/489,08-08-2020,195,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0
https://coronavirus.bg/bg/news/496,12-08-2020,210,12,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,1,2,2,0,0
https://coronavirus.bg/bg/news/486,07-08-2020,297,11,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,3,0,2,0,0
https://coronavirus.bg/bg/news/480,06-08-2020,303,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0
https://coronavirus.bg/bg/news/472,05-08-2020,255,11,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,3,1,1,1,0
https://coronavirus.bg/bg/news/468,04-08-2020,204,16,0,0,0,0,0,0,0,0,0,0,3,0,2,4,3,1,2,1,0,0
https://coronavirus.bg/bg/news/462,03-08-2020,119,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
https://coronavirus.bg/bg/news/459,01-08-2020,270,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,2,0,0,0
https://coronavirus.bg/bg/news/460,02-08-2020,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
https://coronavirus.bg/bg/news/455,31-07-2020,265,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0
https://coronavirus.bg/bg/news/453,30-07-2020,284,13,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,4,2,0,0,0
https://coronavirus.bg/bg/news/450,29-07-2020,250,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,0,0
https://coronavirus.bg/bg/news/441,28-07-2020,194,7,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,0,0
https://coronavirus.bg/bg/news/437,27-07-2020,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://coronavirus.bg/bg/news/436,26-07-2020,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://coronavirus.bg/bg/news/425,22-07-2020,325,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
https://coronavirus.bg/bg/news/431,25-07-2020,270,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,0,0
https://coronavirus.bg/bg/news/428,24-07-2020,269,8,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,1,0,0,0
https://coronavirus.bg/bg/news/427,23-07-2020,330,8,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0
https://coronavirus.bg/bg/news/420,19-07-2020,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
https://coronavirus.bg/bg/news/424,21-07-2020,196,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,1,0,0,0
https://coronavirus.bg/bg/news/419,18-07-2020,298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
https://coronavirus.bg/bg/news/421,20-07-2020,95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/418,17-07-2020,267,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
https://coronavirus.bg/bg/news/417,16-07-2020,232,6,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0
https://coronavirus.bg/bg/news/410,15-07-2020,234,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,1,0,0,0
https://coronavirus.bg/bg/news/408,14-07-2020,159,7,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,1,0,0
https://coronavirus.bg/bg/news/406,13-07-2020,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/404,12-07-2020,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/402,11-07-2020,292,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
https://coronavirus.bg/bg/news/400,10-07-2020,330,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
https://coronavirus.bg/bg/news/396,09-07-2020,240,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0
https://coronavirus.bg/bg/news/395,08-07-2020,188,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
https://coronavirus.bg/bg/news/393,07-07-2020,174,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
https://coronavirus.bg/bg/news/392,06-07-2020,63,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
https://coronavirus.bg/bg/news/391,05-07-2020,180,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
https://coronavirus.bg/bg/news/390,04-07-2020,182,7,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0
https://coronavirus.bg/bg/news/386,03-07-2020,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/384,02-07-2020,165,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/377,01-07-2020,158,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0
https://coronavirus.bg/bg/news/373,30-06-2020,140,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
https://coronavirus.bg/bg/news/369,28-06-2020,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/368,27-06-2020,105,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0
https://coronavirus.bg/bg/news/371,29-06-2020,66,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/367,26-06-2020,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
https://coronavirus.bg/bg/news/364,25-06-2020,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/355,23-06-2020,79,8,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0
https://coronavirus.bg/bg/news/359,24-06-2020,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://coronavirus.bg/bg/news/349,21-06-2020,117,6,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0
https://coronavirus.bg/bg/news/343,19-06-2020,132,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0
https://coronavirus.bg/bg/news/350,22-06-2020,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/348,20-06-2020,81,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
https://coronavirus.bg/bg/news/333,16-06-2020,51,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
https://coronavirus.bg/bg/news/340,18-06-2020,89,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
https://coronavirus.bg/bg/news/334,17-06-2020,112,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0
https://coronavirus.bg/bg/news/324,13-06-2020,105,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0
https://coronavirus.bg/bg/news/330,15-06-2020,24,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/327,14-06-2020,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/319,12-06-2020,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://coronavirus.bg/bg/news/317,11-06-2020,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/309,06-06-2020,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/313,10-06-2020,79,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
https://coronavirus.bg/bg/news/311,08-06-2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/312,09-06-2020,83,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
https://coronavirus.bg/bg/news/310,07-06-2020,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/297,03-06-2020,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://coronavirus.bg/bg/news/302,04-06-2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/288,01-06-2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/292,02-06-2020,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
https://coronavirus.bg/bg/news/287,31-05-2020,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/285,30-05-2020,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
https://coronavirus.bg/bg/news/281,29-05-2020,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
https://coronavirus.bg/bg/news/274,25-05-2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/278,28-05-2020,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/275,26-05-2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/273,24-05-2020,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
https://coronavirus.bg/bg/news/272,23-05-2020,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/268,22-05-2020,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
https://coronavirus.bg/bg/news/256,20-05-2020,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
https://coronavirus.bg/bg/news/252,19-05-2020,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://coronavirus.bg/bg/news/249,17-05-2020,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://coronavirus.bg/bg/news/250,18-05-2020,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://coronavirus.bg/bg/news/241,15-05-2020,38,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
https://coronavirus.bg/bg/news/210,08-05-2020,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/214,09-05-2020,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://coronavirus.bg/bg/news/200,07-05-2020,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/190,05-05-2020,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://coronavirus.bg/bg/news/2900,18-11-2021,2839,164,0,0,0,0,0,0,0,1,3,2,3,13,11,19,31,34,21,17,9,0
https://coronavirus.bg/bg/news/2909,19-11-2021,2785,144,0,0,0,0,1,0,0,1,1,1,3,9,13,20,28,36,13,13,3,1
https://coronavirus.bg/bg/news/2919,20-11-2021,2785,139,0,0,0,0,0,2,0,1,1,4,6,5,8,19,26,35,15,15,2,0
https://coronavirus.bg/bg/news/2923,22-11-2021,733,73,0,0,0,0,0,1,0,0,3,1,4,3,6,9,22,9,10,5,0,0
https://coronavirus.bg/bg/news/2922,21-11-2021,1455,56,0,0,0,1,1,0,1,0,2,1,3,2,4,12,4,12,6,5,2,0
https://coronavirus.bg/bg/news/2928,23-11-2021,3462,254,0,0,1,0,0,0,0,0,1,10,5,14,27,37,50,44,37,24,3,1
https://coronavirus.bg/bg/news/2934,24-11-2021,3233,151,0,0,0,0,0,0,2,0,3,6,7,8,6,28,25,28,21,15,2,0
https://coronavirus.bg/bg/news/2943,25-11-2021,2569,120,0,0,0,0,0,2,0,1,3,7,5,7,13,10,22,19,20,6,5,0
https://coronavirus.bg/bg/news/2950,26-11-2021,2370,113,0,0,0,0,0,0,0,2,2,1,3,5,11,15,28,16,21,7,2,0
https://coronavirus.bg/bg/news/2960,27-11-2021,2488,105,0,0,0,0,0,0,0,0,4,2,1,6,10,9,26,17,14,13,3,0
https://coronavirus.bg/bg/news/2970,29-11-2021,728,58,0,0,0,0,0,0,1,0,0,1,0,2,5,10,8,15,10,4,2,0
https://coronavirus.bg/bg/news/2966,28-11-2021,1218,47,0,0,0,0,0,0,0,0,1,1,1,2,3,10,8,6,8,4,3,0
https://coronavirus.bg/bg/news/2987,01-12-2021,2681,128,0,0,0,0,0,0,0,3,2,6,4,4,10,17,17,28,24,8,4,1
https://coronavirus.bg/bg/news/2982,30-11-2021,3020,225,0,0,0,0,0,0,1,3,6,4,3,12,27,26,43,37,31,25,7,0
https://coronavirus.bg/bg/news/3000,02-12-2021,2105,89,0,0,0,0,0,0,1,0,0,3,2,4,6,13,16,20,15,7,1,1
https://coronavirus.bg/bg/news/3007,03-12-2021,2018,114,0,0,0,0,0,0,1,3,1,3,5,7,13,29,16,14,13,7,2,0
https://coronavirus.bg/bg/news/3014,04-12-2021,2289,113,0,0,0,0,0,0,0,0,1,2,2,5,13,15,22,17,22,14,0,0
https://coronavirus.bg/bg/news/3016,05-12-2021,985,36,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,9,6,0,1,0
https://coronavirus.bg/bg/news/3020,06-12-2021,706,47,0,0,0,0,0,0,0,1,1,1,0,2,4,5,11,10,5,4,2,1
https://coronavirus.bg/bg/news/3029,08-12-2021,2299,104,0,0,0,0,0,0,0,2,0,3,4,6,6,18,10,16,18,15,6,0
https://coronavirus.bg/bg/news/3026,07-12-2021,2426,208,0,0,0,0,1,0,0,2,1,5,8,11,20,29,43,44,28,12,4,0
https://coronavirus.bg/bg/news/3034,09-12-2021,1652,116,0,0,0,0,0,0,0,2,1,1,6,8,13,9,20,26,16,10,3,1
https://coronavirus.bg/bg/news/3039,10-12-2021,1827,103,0,0,0,0,0,0,0,2,0,0,5,3,12,15,18,20,16,9,3,0
https://coronavirus.bg/bg/news/3043,11-12-2021,1719,77,0,0,0,0,0,0,0,2,1,2,4,1,9,12,11,17,11,6,1,0
https://coronavirus.bg/bg/news/3047,13-12-2021,532,50,0,0,0,0,0,0,1,0,0,0,2,4,2,5,15,6,7,8,0,0
https://coronavirus.bg/bg/news/3046,12-12-2021,1073,27,0,0,0,0,0,0,0,0,1,0,1,1,2,1,8,3,7,2,1,0
https://coronavirus.bg/bg/news/3049,14-12-2021,1959,152,0,0,0,0,0,0,0,2,1,1,5,6,20,24,25,30,17,14,7,0
https://coronavirus.bg/bg/news/3054,15-12-2021,2004,76,0,0,0,0,0,0,0,1,0,1,4,2,6,13,18,17,9,5,0,0
https://coronavirus.bg/bg/news/3057,16-12-2021,1725,83,0,0,0,0,0,0,1,0,1,1,2,2,11,12,17,20,10,5,1,0
https://coronavirus.bg/bg/news/3067,17-12-2021,1443,86,0,0,0,0,0,1,0,1,0,0,0,5,8,15,23,13,15,5,0,0
https://coronavirus.bg/bg/news/3077,18-12-2021,1614,81,0,0,0,0,0,0,0,0,1,1,3,5,3,9,21,15,9,8,5,1
https://coronavirus.bg/bg/news/3081,19-12-2021,904,33,0,0,0,0,0,0,0,0,0,1,0,0,3,5,8,7,5,2,1,1
https://coronavirus.bg/bg/news/3085,20-12-2021,456,35,0,0,0,0,0,0,0,0,0,0,1,4,1,4,3,7,5,9,1,0
https://coronavirus.bg/bg/news/3098,22-12-2021,1883,65,0,0,0,0,0,1,0,1,1,3,2,2,5,11,10,11,10,6,2,0
https://coronavirus.bg/bg/news/3092,21-12-2021,2001,157,0,0,1,0,0,0,0,3,4,4,3,7,17,16,32,26,29,11,4,0
https://coronavirus.bg/bg/news/3104,23-12-2021,1463,56,0,0,0,0,0,0,0,0,0,1,1,1,6,10,11,7,12,6,1,0
https://coronavirus.bg/bg/news/3111,25-12-2021,1033,40,0,0,0,0,0,0,0,0,0,1,0,2,5,5,6,8,9,3,0,1
https://coronavirus.bg/bg/news/3110,24-12-2021,1966,77,0,0,0,0,0,0,0,2,3,3,2,3,6,8,14,16,10,7,2,1
https://coronavirus.bg/bg/news/3113,26-12-2021,743,52,0,0,0,0,0,0,0,0,1,1,1,2,6,8,7,12,12,1,1,0
https://coronavirus.bg/bg/news/3114,27-12-2021,838,46,0,0,0,0,0,0,0,0,0,3,0,1,4,4,8,11,8,5,1,1
https://coronavirus.bg/bg/news/3117,29-12-2021,1235,34,0,0,0,0,0,0,0,1,1,0,0,3,1,8,4,11,3,1,1,0
https://coronavirus.bg/bg/news/3115,28-12-2021,1278,49,0,0,0,0,0,0,0,0,0,0,1,2,6,2,14,7,9,7,1,0
